transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,sale_hour,gains
1137,05-11-2022,22:34:00,104,Male,46,Beauty,2,500,145,1000,2022,11,22,Profit
1778,30-12-2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100,2023,12,19,Profit
599,10-12-2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100,2023,12,19,Profit
938,16-09-2022,17:55:00,103,Male,49,Clothing,4,50,23,200,2022,9,17,Profit
1599,24-10-2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100,2022,10,17,Profit
1938,12-10-2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200,2022,10,20,Profit
234,09-12-2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50,2023,12,17,Profit
1234,07-09-2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50,2023,9,17,Profit
410,31-10-2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100,2023,10,19,Profit
417,01-10-2023,22:03:00,109,Male,43,Electronics,3,300,162,900,2023,10,22,Profit
581,15-12-2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60,2022,12,21,Profit
1410,16-10-2022,18:47:00,72,Female,29,Clothing,2,50,22.5,100,2022,10,18,Profit
1417,26-12-2022,17:43:00,54,Male,43,Electronics,3,300,147,900,2022,12,17,Profit
1581,20-12-2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60,2022,12,18,Profit
74,05-10-2023,19:50:00,56,Female,18,Beauty,4,500,205,2000,2023,10,19,Profit
87,07-09-2022,18:09:00,104,Female,28,Beauty,2,50,15.5,100,2022,9,18,Profit
803,25-10-2022,17:16:00,60,Male,39,Clothing,4,25,6.75,100,2022,10,17,Profit
1074,04-10-2022,20:18:00,67,Female,18,Beauty,4,500,230,2000,2022,10,20,Profit
1087,08-11-2022,23:00:00,81,Female,28,Beauty,2,50,15,100,2022,11,23,Profit
1803,26-12-2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100,2023,12,19,Profit
424,20-12-2023,19:21:00,101,Male,57,Beauty,4,300,147,1200,2023,12,19,Profit
641,25-12-2023,18:30:00,105,Female,40,Electronics,1,300,144,300,2023,12,18,Profit
918,13-10-2023,21:59:00,114,Female,42,Electronics,3,30,16.2,90,2023,10,21,Profit
1424,05-09-2023,21:32:00,54,Male,57,Beauty,4,300,111,1200,2023,9,21,Profit
1641,01-09-2022,17:41:00,65,Female,40,Electronics,1,300,165,300,2022,9,17,Profit
1918,10-12-2022,21:57:00,56,Female,42,Electronics,3,30,13.2,90,2022,12,21,Profit
1,16-12-2022,19:10:00,50,Male,34,Beauty,3,50,16,150,2022,12,19,Profit
95,06-11-2022,19:57:00,103,Female,32,Clothing,2,30,7.5,60,2022,11,19,Profit
171,14-10-2022,20:10:00,109,Female,52,Clothing,3,300,126,900,2022,10,20,Profit
1001,01-09-2023,20:11:00,99,Male,34,Beauty,3,50,22,150,2023,9,20,Profit
1095,05-09-2022,17:56:00,56,Female,32,Clothing,2,30,9.9,60,2022,9,17,Profit
1171,05-10-2022,21:05:00,87,Female,52,Clothing,3,300,84,900,2022,10,21,Profit
156,02-12-2022,19:34:00,60,Female,43,Clothing,4,25,7,100,2022,12,19,Profit
493,01-12-2022,20:10:00,95,Male,41,Beauty,2,25,7.75,50,2022,12,20,Profit
1156,26-12-2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100,2022,12,21,Profit
1493,26-11-2023,21:49:00,58,Male,41,Beauty,2,25,6.75,50,2023,11,21,Profit
115,02-09-2022,19:21:00,67,Male,51,Clothing,3,500,255,1500,2022,9,19,Profit
715,11-10-2022,20:57:00,55,Female,42,Beauty,4,25,6.25,100,2022,10,20,Profit
1115,21-09-2023,17:41:00,99,Male,51,Clothing,3,500,180,1500,2023,9,17,Profit
1715,30-12-2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100,2022,12,19,Profit
267,19-11-2022,17:53:00,84,Female,32,Beauty,3,30,12,90,2022,11,17,Profit
362,27-09-2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25,2023,9,22,Profit
856,05-11-2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120,2022,11,17,Profit
1267,23-12-2022,21:03:00,91,Female,32,Beauty,3,30,9.6,90,2022,12,21,Profit
1362,21-11-2023,18:53:00,104,Male,50,Clothing,1,25,11,25,2023,11,18,Profit
1856,20-12-2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120,2023,12,21,Profit
84,10-11-2023,17:17:00,89,Female,38,Electronics,3,30,10.2,90,2023,11,17,Profit
795,03-10-2023,19:51:00,71,Male,57,Electronics,1,300,102,300,2023,10,19,Profit
1084,23-10-2022,20:37:00,93,Female,38,Electronics,3,30,7.8,90,2022,10,20,Profit
1795,29-12-2023,18:50:00,86,Male,57,Electronics,1,300,105,300,2023,12,18,Profit
24,14-12-2023,22:59:00,59,Female,49,Clothing,1,300,87,300,2023,12,22,Profit
215,03-10-2022,21:20:00,101,Male,58,Clothing,3,500,145,1500,2022,10,21,Profit
739,14-10-2023,17:09:00,57,Male,36,Beauty,1,25,10.25,25,2023,10,17,Profit
1024,03-12-2023,21:51:00,72,Female,49,Clothing,1,300,126,300,2023,12,21,Profit
1215,19-11-2022,20:44:00,107,Male,58,Clothing,3,500,130,1500,2022,11,20,Profit
1739,25-10-2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25,2023,10,17,Profit
289,09-09-2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60,2023,9,20,Profit
741,24-12-2022,22:30:00,53,Male,48,Clothing,1,300,141,300,2022,12,22,Profit
810,01-12-2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100,2022,12,18,Profit
1289,10-10-2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60,2023,10,19,Profit
1741,02-09-2023,20:47:00,70,Male,48,Clothing,1,300,132,300,2023,9,20,Profit
1810,22-09-2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100,2023,9,18,Profit
266,12-09-2022,18:26:00,66,Female,19,Electronics,2,30,14.4,60,2022,9,18,Profit
389,11-11-2022,19:06:00,109,Male,21,Clothing,2,25,12.25,50,2022,11,19,Profit
1266,03-09-2023,20:08:00,79,Female,19,Electronics,2,30,15.6,60,2023,9,20,Profit
1389,27-09-2023,18:11:00,60,Male,21,Clothing,2,25,9.5,50,2023,9,18,Profit
112,25-12-2023,18:44:00,57,Male,37,Clothing,3,500,165,1500,2023,12,18,Profit
566,26-11-2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30,2022,11,19,Profit
608,07-12-2022,22:19:00,112,Female,55,Electronics,3,500,200,1500,2022,12,22,Profit
1112,22-12-2022,17:11:00,94,Male,37,Clothing,3,500,180,1500,2022,12,17,Profit
1566,03-10-2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30,2022,10,18,Profit
1608,26-09-2023,21:01:00,87,Female,55,Electronics,3,500,265,1500,2023,9,21,Profit
348,17-10-2022,20:20:00,83,Female,35,Electronics,2,300,147,600,2022,10,20,Profit
1348,25-10-2023,17:21:00,79,Female,35,Electronics,2,300,87,600,2023,10,17,Profit
199,26-10-2023,21:34:00,53,Male,45,Beauty,3,500,135,1500,2023,10,21,Profit
258,29-12-2023,17:40:00,109,Female,37,Clothing,1,50,22,50,2023,12,17,Profit
485,08-11-2022,17:30:00,101,Male,24,Electronics,1,30,11.4,30,2022,11,17,Profit
576,25-12-2023,17:30:00,113,Female,33,Beauty,3,50,20,150,2023,12,17,Profit
1199,16-12-2023,17:46:00,110,Male,45,Beauty,3,500,190,1500,2023,12,17,Profit
1258,03-12-2022,20:27:00,64,Female,37,Clothing,1,50,21.5,50,2022,12,20,Profit
1485,24-09-2022,18:29:00,66,Male,24,Electronics,1,30,15.6,30,2022,9,18,Profit
1576,14-12-2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150,2022,12,18,Profit
65,11-12-2022,20:03:00,84,Male,51,Electronics,4,500,160,2000,2022,12,20,Profit
311,20-11-2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100,2023,11,21,Profit
791,04-09-2022,16:28:00,106,Female,51,Beauty,1,25,11.75,25,2022,9,16,Profit
971,30-12-2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200,2023,12,16,Profit
999,14-12-2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150,2022,12,16,Profit
1065,24-10-2023,15:16:00,76,Male,51,Electronics,4,500,175,2000,2023,10,15,Profit
1311,24-11-2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100,2023,11,15,Profit
1791,06-10-2022,14:52:00,87,Female,51,Beauty,1,25,7,25,2022,10,14,Profit
1971,12-09-2022,16:19:00,90,Female,27,Electronics,4,50,19,200,2022,9,16,Profit
1999,12-11-2022,13:06:00,61,Female,36,Electronics,3,50,13,150,2022,11,13,Profit
395,01-12-2022,15:00:00,76,Male,50,Electronics,2,500,175,1000,2022,12,15,Profit
535,20-11-2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90,2023,11,13,Profit
580,14-11-2022,14:44:00,104,Female,31,Clothing,3,500,200,1500,2022,11,14,Profit
712,12-09-2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50,2023,9,14,Profit
868,04-12-2023,13:39:00,110,Female,25,Electronics,1,300,111,300,2023,12,13,Profit
1395,10-09-2023,14:18:00,91,Male,50,Electronics,2,500,130,1000,2023,9,14,Profit
1535,18-12-2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90,2023,12,15,Profit
1580,21-09-2023,15:47:00,105,Female,31,Clothing,3,500,250,1500,2023,9,15,Profit
1712,25-11-2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50,2023,11,16,Profit
1868,06-12-2022,16:23:00,78,Female,25,Electronics,1,300,138,300,2022,12,16,Profit
531,08-10-2022,12:30:00,105,Male,31,Electronics,1,500,275,500,2022,10,12,Profit
550,27-09-2023,16:58:00,80,Male,40,Clothing,3,300,90,900,2023,9,16,Profit
1531,22-09-2022,13:19:00,56,Male,31,Electronics,1,500,250,500,2022,9,13,Profit
1550,30-09-2022,13:11:00,73,Male,40,Clothing,3,300,147,900,2022,9,13,Profit
392,21-12-2022,13:11:00,77,Male,27,Clothing,2,300,78,600,2022,12,13,Profit
453,14-10-2022,14:45:00,90,Female,26,Clothing,2,500,265,1000,2022,10,14,Profit
540,22-12-2022,16:17:00,79,Female,46,Electronics,3,300,87,900,2022,12,16,Profit
625,25-12-2022,13:36:00,68,Male,31,Clothing,1,300,123,300,2022,12,13,Profit
1392,12-09-2022,12:28:00,70,Male,27,Clothing,2,300,90,600,2022,9,12,Profit
1453,14-10-2023,13:24:00,113,Female,26,Clothing,2,500,205,1000,2023,10,13,Profit
1540,12-10-2023,16:51:00,115,Female,46,Electronics,3,300,147,900,2023,10,16,Profit
1625,27-09-2023,16:36:00,52,Male,31,Clothing,1,300,147,300,2023,9,16,Profit
244,14-09-2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100,2023,9,13,Profit
355,23-09-2022,13:42:00,96,Female,55,Electronics,1,500,260,500,2022,9,13,Profit
468,05-12-2022,14:32:00,86,Male,40,Electronics,1,25,12.25,25,2022,12,14,Profit
700,01-09-2022,15:07:00,61,Male,36,Electronics,4,500,250,2000,2022,9,15,Profit
752,20-09-2023,16:06:00,79,Male,29,Clothing,2,50,13,100,2023,9,16,Profit
828,24-11-2022,15:54:00,76,Female,33,Electronics,4,300,132,1200,2022,11,15,Profit
1244,11-12-2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100,2022,12,16,Profit
1355,17-09-2023,13:19:00,107,Female,55,Electronics,1,500,155,500,2023,9,13,Profit
1468,08-11-2023,13:14:00,73,Male,40,Electronics,1,25,9.75,25,2023,11,13,Profit
1700,27-09-2023,16:10:00,87,Male,36,Electronics,4,500,210,2000,2023,9,16,Profit
1752,21-10-2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100,2023,10,13,Profit
1828,14-10-2022,14:14:00,99,Female,33,Electronics,4,300,165,1200,2022,10,14,Profit
80,22-10-2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60,2023,10,16,Profit
214,05-11-2022,16:31:00,53,Male,20,Beauty,2,30,8.1,60,2022,11,16,Profit
361,12-09-2022,16:37:00,112,Female,34,Electronics,4,300,81,1200,2022,9,16,Profit
526,19-11-2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100,2022,11,12,Profit
1080,08-12-2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60,2022,12,13,Profit
1214,18-11-2023,14:24:00,50,Male,20,Beauty,2,30,11.1,60,2023,11,14,Profit
1361,12-09-2023,16:00:00,89,Female,34,Electronics,4,300,153,1200,2023,9,16,Profit
1526,25-09-2022,15:06:00,84,Male,33,Clothing,2,50,26.5,100,2022,9,15,Profit
265,24-11-2022,12:12:00,80,Male,55,Clothing,3,300,132,900,2022,11,12,Profit
586,20-12-2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50,2023,12,14,Profit
1265,05-11-2022,14:35:00,86,Male,55,Clothing,3,300,111,900,2022,11,14,Profit
1586,04-11-2022,16:25:00,59,Male,50,Electronics,1,50,14,50,2022,11,16,Profit
336,04-11-2023,13:05:00,67,Female,52,Beauty,3,50,25,150,2023,11,13,Profit
571,20-10-2022,12:51:00,87,Female,41,Electronics,1,50,16,50,2022,10,12,Profit
1336,23-09-2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150,2022,9,13,Profit
1571,08-11-2022,14:55:00,105,Female,41,Electronics,1,50,25,50,2022,11,14,Profit
9,02-12-2022,13:12:00,85,Male,63,Electronics,2,300,78,600,2022,12,13,Profit
552,29-10-2022,13:32:00,85,Female,49,Electronics,3,25,9.75,75,2022,10,13,Profit
771,24-12-2023,12:23:00,70,Male,24,Electronics,2,25,11.75,50,2023,12,12,Profit
1009,22-09-2023,14:18:00,88,Male,63,Electronics,2,300,78,600,2023,9,14,Profit
1552,25-09-2022,12:11:00,55,Female,49,Electronics,3,25,13,75,2022,9,12,Profit
1771,13-09-2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50,2023,9,13,Profit
496,12-12-2022,13:07:00,91,Male,23,Clothing,2,300,141,600,2022,12,13,Profit
701,29-11-2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60,2023,11,16,Profit
1496,03-09-2022,15:05:00,110,Male,23,Clothing,2,300,120,600,2022,9,15,Profit
1701,13-10-2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60,2023,10,15,Profit
139,15-09-2023,14:03:00,113,Male,36,Beauty,4,500,230,2000,2023,9,14,Profit
151,12-10-2023,15:49:00,108,Male,29,Clothing,1,50,18,50,2023,10,15,Profit
1139,21-12-2023,14:23:00,87,Male,36,Beauty,4,500,230,2000,2023,12,14,Profit
1151,12-12-2022,14:48:00,99,Male,29,Clothing,1,50,26,50,2022,12,14,Profit
83,27-11-2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100,2022,11,15,Profit
153,19-11-2023,15:52:00,62,Male,63,Electronics,2,500,195,1000,2023,11,15,Profit
451,09-10-2023,15:38:00,74,Female,45,Electronics,1,30,13.5,30,2023,10,15,Profit
1083,30-09-2022,15:46:00,99,Male,54,Electronics,2,50,17.5,100,2022,9,15,Profit
1153,24-09-2022,12:30:00,91,Male,63,Electronics,2,500,265,1000,2022,9,12,Profit
1451,23-09-2022,12:10:00,94,Female,45,Electronics,1,30,13.2,30,2022,9,12,Profit
99,19-11-2023,15:12:00,71,Female,50,Electronics,4,300,132,1200,2023,11,15,Profit
783,11-11-2022,15:37:00,91,Female,56,Clothing,1,300,150,300,2022,11,15,Profit
1099,24-12-2022,12:41:00,56,Female,50,Electronics,4,300,162,1200,2022,12,12,Profit
1783,05-09-2023,16:37:00,52,Female,56,Clothing,1,300,135,300,2023,9,16,Profit
409,17-12-2023,12:30:00,55,Female,21,Electronics,3,300,87,900,2023,12,12,Profit
525,05-09-2022,14:15:00,98,Female,47,Beauty,2,25,7,50,2022,9,14,Profit
939,07-11-2022,15:28:00,75,Female,46,Electronics,1,300,81,300,2022,11,15,Profit
994,24-12-2022,16:38:00,73,Female,51,Beauty,2,500,125,1000,2022,12,16,Profit
1409,22-11-2023,12:15:00,102,Female,21,Electronics,3,300,138,900,2023,11,12,Profit
1525,13-12-2022,13:35:00,106,Female,47,Beauty,2,25,12,50,2022,12,13,Profit
1939,31-10-2022,13:30:00,74,Female,46,Electronics,1,300,135,300,2022,10,13,Profit
1994,20-11-2022,13:27:00,86,Female,51,Beauty,2,500,250,1000,2022,11,13,Profit
96,22-11-2023,14:10:00,62,Female,44,Clothing,2,300,84,600,2023,11,14,Profit
609,19-11-2023,13:02:00,59,Female,47,Clothing,2,50,13,100,2023,11,13,Profit
982,10-11-2022,14:08:00,50,Female,46,Beauty,3,30,15.6,90,2022,11,14,Profit
1096,01-12-2022,14:49:00,82,Female,44,Clothing,2,300,138,600,2022,12,14,Profit
1609,05-10-2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100,2023,10,13,Profit
1982,09-09-2023,12:46:00,110,Female,46,Beauty,3,30,16.5,90,2023,9,12,Profit
209,03-09-2022,12:22:00,61,Female,30,Electronics,4,50,14,200,2022,9,12,Profit
435,15-12-2023,13:41:00,113,Female,30,Beauty,3,300,108,900,2023,12,13,Profit
777,10-09-2022,15:07:00,54,Male,48,Electronics,3,50,17,150,2022,9,15,Profit
854,01-10-2022,15:42:00,84,Male,29,Clothing,1,50,22,50,2022,10,15,Profit
890,25-12-2023,14:44:00,76,Male,34,Electronics,2,25,13.5,50,2023,12,14,Profit
1209,06-12-2022,12:37:00,55,Female,30,Electronics,4,50,23,200,2022,12,12,Profit
1435,27-10-2022,13:31:00,61,Female,30,Beauty,3,300,114,900,2022,10,13,Profit
1777,15-11-2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150,2023,11,12,Profit
1854,25-11-2023,16:53:00,109,Male,29,Clothing,1,50,22.5,50,2023,11,16,Profit
1890,18-10-2023,14:20:00,51,Male,34,Electronics,2,25,6.25,50,2023,10,14,Profit
865,17-12-2023,14:49:00,78,Female,42,Clothing,1,300,108,300,2023,12,14,Profit
1865,18-11-2022,14:52:00,107,Female,42,Clothing,1,300,156,300,2022,11,14,Profit
662,03-12-2022,12:40:00,100,Male,48,Beauty,2,500,145,1000,2022,12,12,Profit
1662,20-12-2023,12:38:00,106,Male,48,Beauty,2,500,240,1000,2023,12,12,Profit
309,12-10-2023,15:39:00,78,Female,26,Beauty,1,25,9,25,2023,10,15,Profit
544,31-10-2023,13:46:00,95,Female,27,Electronics,1,25,10.25,25,2023,10,13,Profit
602,12-12-2023,16:46:00,75,Female,20,Electronics,1,300,96,300,2023,12,16,Profit
615,31-10-2022,15:06:00,58,Female,61,Clothing,4,25,10.5,100,2022,10,15,Profit
678,17-11-2022,15:55:00,70,Female,60,Electronics,3,300,144,900,2022,11,15,Profit
781,19-10-2022,16:52:00,106,Male,35,Beauty,1,500,225,500,2022,10,16,Profit
1309,30-09-2022,16:50:00,93,Female,26,Beauty,1,25,9.5,25,2022,9,16,Profit
1544,16-12-2022,15:58:00,70,Female,27,Electronics,1,25,11.25,25,2022,12,15,Profit
1602,01-12-2022,15:17:00,86,Female,20,Electronics,1,300,126,300,2022,12,15,Profit
1615,17-11-2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100,2022,11,13,Profit
1678,16-09-2022,13:44:00,99,Female,60,Electronics,3,300,102,900,2022,9,13,Profit
1781,13-10-2022,12:22:00,55,Male,35,Beauty,1,500,225,500,2022,10,12,Profit
34,24-09-2023,13:26:00,87,Female,51,Clothing,3,50,17,150,2023,9,13,Profit
916,05-12-2023,12:56:00,68,Female,32,Electronics,1,50,26,50,2023,12,12,Profit
1034,13-11-2022,14:48:00,52,Female,51,Clothing,3,50,24.5,150,2022,11,14,Profit
1916,08-11-2022,12:40:00,102,Female,32,Electronics,1,50,16.5,50,2022,11,12,Profit
757,06-10-2023,12:10:00,82,Female,43,Electronics,4,300,105,1200,2023,10,12,Profit
1757,29-09-2023,16:42:00,50,Female,43,Electronics,4,300,132,1200,2023,9,16,Profit
25,20-11-2022,14:32:00,61,Female,64,Beauty,1,50,19,50,2022,11,14,Profit
82,08-09-2022,12:55:00,85,Female,32,Beauty,4,50,15,200,2022,9,12,Profit
472,30-10-2023,15:23:00,95,Female,38,Beauty,3,300,162,900,2023,10,15,Profit
842,28-11-2022,14:13:00,71,Female,47,Clothing,2,300,105,600,2022,11,14,Profit
879,13-11-2022,16:51:00,50,Male,23,Clothing,1,30,15.3,30,2022,11,16,Profit
991,14-09-2023,14:28:00,110,Female,34,Clothing,2,50,19.5,100,2023,9,14,Profit
1025,12-11-2022,16:41:00,103,Female,64,Beauty,1,50,16.5,50,2022,11,16,Profit
1082,22-10-2022,15:56:00,111,Female,32,Beauty,4,50,27.5,200,2022,10,15,Profit
1472,18-12-2023,15:22:00,74,Female,38,Beauty,3,300,150,900,2023,12,15,Profit
1842,04-10-2022,14:03:00,84,Female,47,Clothing,2,300,75,600,2022,10,14,Profit
1879,18-11-2022,15:27:00,66,Male,23,Clothing,1,30,16.2,30,2022,11,15,Profit
1991,04-12-2022,13:11:00,96,Female,34,Clothing,2,50,14.5,100,2022,12,13,Profit
62,16-09-2023,12:54:00,50,Male,18,Beauty,2,50,26.5,100,2023,9,12,Profit
386,23-10-2022,13:20:00,77,Female,54,Electronics,2,300,153,600,2022,10,13,Profit
1062,20-12-2022,16:05:00,69,Male,18,Beauty,2,50,21.5,100,2022,12,16,Profit
1386,19-12-2023,14:06:00,110,Female,54,Electronics,2,300,81,600,2023,12,14,Profit
429,08-09-2023,14:29:00,80,Male,64,Electronics,2,25,6.75,50,2023,9,14,Profit
664,03-09-2022,16:52:00,109,Female,44,Clothing,4,500,170,2000,2022,9,16,Profit
989,31-10-2022,13:30:00,97,Female,44,Electronics,1,25,8.25,25,2022,10,13,Profit
1429,22-11-2023,13:14:00,102,Male,64,Electronics,2,25,12,50,2023,11,13,Profit
1664,12-12-2023,16:44:00,99,Female,44,Clothing,4,500,245,2000,2023,12,16,Profit
1989,06-09-2022,16:21:00,109,Female,44,Electronics,1,25,13.25,25,2022,9,16,Profit
233,03-09-2022,13:09:00,81,Female,51,Beauty,2,300,132,600,2022,9,13,Profit
520,16-10-2022,12:42:00,79,Female,49,Electronics,4,25,13,100,2022,10,12,Profit
805,03-09-2022,13:55:00,59,Female,30,Beauty,3,500,155,1500,2022,9,13,Profit
908,30-10-2022,14:47:00,64,Male,46,Beauty,4,300,81,1200,2022,10,14,Profit
1233,01-10-2023,16:20:00,79,Female,51,Beauty,2,300,117,600,2023,10,16,Profit
1520,21-11-2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100,2022,11,15,Profit
1805,10-10-2023,13:35:00,79,Female,30,Beauty,3,500,225,1500,2023,10,13,Profit
1908,17-12-2023,12:34:00,93,Male,46,Beauty,4,300,87,1200,2023,12,12,Profit
857,20-11-2023,12:09:00,62,Male,60,Electronics,2,25,12,50,2023,11,12,Profit
1857,09-11-2022,12:15:00,109,Male,60,Electronics,2,25,7.5,50,2022,11,12,Profit
211,12-09-2022,14:02:00,54,Male,42,Beauty,3,500,235,1500,2022,9,14,Profit
650,08-10-2023,12:41:00,98,Male,55,Electronics,1,30,15,30,2023,10,12,Profit
1211,22-11-2023,14:59:00,82,Male,42,Beauty,3,500,235,1500,2023,11,14,Profit
1650,23-09-2022,16:24:00,89,Male,55,Electronics,1,30,10.8,30,2022,9,16,Profit
